"","Ensemble_number","Drug","Predicted_concentration","Predicted_mass_load"
"745",3,"dapagliflozin",0,0
"746",3,"dapsone",0,0
"747",3,"desloratadine",0,0
"748",3,"desonide",0,0
"749",3,"desvenlafaxine",0,0
"750",3,"dexamethasone",0,0
"751",3,"dexlansoprazole",0,0
"752",3,"dexmethylphenidate",0,0
"753",3,"dextroamphetamine",0,0
"754",3,"dextromethorphan",0,0
"755",3,"diazepam",0,0
"756",3,"diclofenac",0,0
"757",3,"dicyclomine",0,0
"758",3,"digoxin",0,0
"759",3,"diltiazem",0,0
"760",3,"diphenhydramine",0,0
"761",3,"divalproex sodium",0,0
"762",3,"docusate",0,0
"763",3,"dorzolamide",0,0
"764",3,"doxepin",0,0
"765",3,"doxycycline",0,0
"766",3,"dulaglutide",0,0
"767",3,"empagliflozin",0,0
"768",3,"enalapril",0,0
"769",3,"epinastine",0,0
"770",3,"ertugliflozin",0,0
"771",3,"erythromycin",0,0
"772",3,"escitalopram",0,0
"773",3,"esomeprazole",0,0
"774",3,"eszopiclone",0,0
"775",3,"ethinyl estradiol",0,0
"776",3,"etodolac",0,0
"777",3,"ezetimibe",0,0
"778",3,"famotidine",0,0
"779",3,"felodipine",0,0
"780",3,"fenofibrate",0,0
"781",3,"fexofenadine",0,0
"782",3,"flecainide",0,0
"783",3,"fluconazole",0,0
"784",3,"flunisolide",0,0
"785",3,"fluocinonide",0,0
"786",3,"fluorouracil",0,0
"787",3,"flurbiprofen",0,0
"788",3,"fluticasone",0,0
"789",3,"formoterol",0,0
"790",3,"gemfibrozil",0,0
"791",3,"gentamicin",0,0
"792",3,"glimepiride",0,0
"793",3,"glyburide",0,0
"794",3,"guaifenesin",0,0
"795",3,"guanfacine",0,0
"796",3,"haloperidol",0,0
"797",3,"hydralazine",0,0
"798",3,"hydrocodone",0,0
"799",3,"hydrocortisone",0,0
"800",3,"hydromorphone",0,0
"801",3,"hydroxyzine",0,0
"802",3,"hyoscyamine",0,0
"803",3,"ibandronate",0,0
"804",3,"imiquimod",0,0
"805",3,"indomethacin",0,0
"806",3,"ipratropium",0,0
"807",3,"isosorbide dinitrate",0,0
"808",3,"isosorbide mononitrate",0,0
"809",3,"isotretinoin",0,0
"810",3,"ivermectin",0,0
"811",3,"ketoconazole",0,0
"812",3,"ketoprofen",0,0
"813",3,"ketotifen",0,0
"814",3,"labetalol",0,0
"815",3,"lamotrigine",0,0
"816",3,"lansoprazole",0,0
"817",3,"leflunomide",0,0
"818",3,"letrozole",0,0
"819",3,"levalbuterol",0,0
"820",3,"levetiracetam",0,0
"821",3,"levocetirizine",0,0
"822",3,"levofloxacin",0,0
"823",3,"levonorgestrel",0,0
"824",3,"lidocaine",0,0
"825",3,"linaclotide",0,0
"826",3,"linagliptin",0,0
"827",3,"liraglutide",0,0
"828",3,"loperamide",0,0
"829",3,"loratadine",0,0
"830",3,"lorazepam",0,0
"831",3,"loteprednol",0,0
"832",3,"lovastatin",0,0
"833",3,"lurasidone",0,0
"834",3,"meclizine",0,0
"835",3,"medroxyprogesterone",0,0
"836",3,"meloxicam",0,0
"837",3,"memantine",0,0
"838",3,"mesalamine",0,0
"839",3,"metaxalone",0,0
"840",3,"methimazole",0,0
"841",3,"methocarbamol",0,0
"842",3,"methotrexate",0,0
"843",3,"methylphenidate",0,0
"844",3,"methylprednisolone",0,0
"845",3,"metoclopramide",0,0
"846",3,"metronidazole",0,0
"847",3,"minocycline",0,0
"848",3,"mirabegron",0,0
"849",3,"modafinil",0,0
"850",3,"mometasone",0,0
"851",3,"morphine",0,0
"852",3,"moxifloxacin",0,0
"853",3,"mupirocin",0,0
"854",3,"mycophenolate mofetil",0,0
"855",3,"nabumetone",0,0
"856",3,"nadolol",0,0
"857",3,"naltrexone",0,0
"858",3,"naproxen",0,0
"859",3,"nebivolol",0,0
"860",3,"nitrofurantoin",0,0
"861",3,"nitroglycerin",0,0
"862",3,"norethindrone",0,0
"863",3,"nortriptyline",0,0
"864",3,"ofloxacin",0,0
"865",3,"olmesartan",0,0
"866",3,"olopatadine",0,0
"867",3,"ondansetron",0,0
"868",3,"oseltamivir",0,0
"869",3,"oxcarbazepine",0,0
"870",3,"oxycodone",0,0
"871",3,"oxymetazoline",0,0
"872",3,"penicillin v potassium",0,0
"873",3,"permethrin",0,0
"874",3,"phenazopyridine",0,0
"875",3,"phentermine",0,0
"876",3,"phenytoin",0,0
"877",3,"pioglitazone",0,0
"878",3,"piroxicam",0,0
"879",3,"pitavastatin",0,0
"880",3,"podofilox",0,0
"881",3,"povidone iodine",0,0
"882",3,"pramipexole",0,0
"883",3,"prazosin",0,0
"884",3,"prednisolone",0,0
"885",3,"prednisone",0,0
"886",3,"primidone",0,0
"887",3,"prochlorperazine",0,0
"888",3,"promethazine",0,0
"889",3,"pseudoephedrine",0,0
"890",3,"quinapril",0,0
"891",3,"raloxifene",0,0
"892",3,"ranolazine",0,0
"893",3,"risperidone",0,0
"894",3,"rivaroxaban",0,0
"895",3,"rizatriptan",0,0
"896",3,"ropinirole",0,0
"897",3,"salmeterol",0,0
"898",3,"semaglutide",0,0
"899",3,"senna",0,0
"900",3,"sildenafil",0,0
"901",3,"silver sulfadiazine",0,0
"902",3,"solifenacin",0,0
"903",3,"sotalol",0,0
"904",3,"spinosad",0,0
"905",3,"sulfacetamide sodium",0,0
"906",3,"sulfamethoxazole",0,0
"907",3,"sulfasalazine",0,0
"908",3,"sulindac",0,0
"909",3,"tacrolimus",0,0
"910",3,"tadalafil",0,0
"911",3,"tamoxifen",0,0
"912",3,"tamsulosin",0,0
"913",3,"telmisartan",0,0
"914",3,"temazepam",0,0
"915",3,"terazosin",0,0
"916",3,"terbinafine",0,0
"917",3,"ticagrelor",0,0
"918",3,"timolol",0,0
"919",3,"tiotropium",0,0
"920",3,"tizanidine",0,0
"921",3,"tobramycin",0,0
"922",3,"tolterodine",0,0
"923",3,"topiramate",0,0
"924",3,"torsemide",0,0
"925",3,"tramadol",0,0
"926",3,"travoprost",0,0
"927",3,"triamcinolone",0,0
"928",3,"triamterene",0,0
"929",3,"trimethoprim",0,0
"930",3,"triprolidine",0,0
"931",3,"umeclidinium",0,0
"932",3,"valsartan",0,0
"933",3,"varenicline",0,0
"934",3,"verapamil",0,0
"935",3,"vortioxetine",0,0
"936",3,"witch hazel",0,0
"937",3,"ziprasidone",0,0
"938",3,"zolpidem",0,0
"939",3,"zonisamide",0,0
"940",4,"gabapentin",52.6003636665442,16327.36328355
"941",4,"metformin",42.9852371941083,13342.789566
"942",4,"diclofenac",36.0231961879679,11181.74418953
"943",4,"valacyclovir",10.8419784356097,3365.393474327
"944",4,"acyclovir",7.59363725499671,2357.0953785
"945",4,"docusate",4.69099003315035,1456.10207025
"946",4,"pregabalin",2.10176363948274,652.39584075
"947",4,"allopurinol",1.86289423380498,578.24982175
"948",4,"losartan",1.45023635015013,450.159164032
"949",4,"atorvastatin",1.04128124845363,323.217864645
"950",4,"albuterol",0.827822760608755,256.959496184
"951",4,"atenolol",0.806567357057254,250.3617339
"952",4,"rosuvastatin",0.63333885440426,196.5909137625
"953",4,"timolol",0.511699040218554,158.83342888
"954",4,"ranolazine",0.505315853291195,156.852062125
"955",4,"lisinopril",0.468554641290061,145.441234875
"956",4,"acetaminophen",0.426094287203129,132.261371125
"957",4,"nortriptyline",0.35084513649953,108.90373375
"958",4,"hydrochlorothiazide",0.345858355844319,107.3558170875
"959",4,"furosemide",0.334580780692259,103.85521265
"960",4,"hydralazine",0.326435270083504,101.326813575
"961",4,"fenofibrate",0.303821282103323,94.30734125
"962",4,"fluoxetine",0.302393480593034,93.86414595
"963",4,"chlorthalidone",0.283570689617402,88.02147634
"964",4,"omeprazole",0.252088812773031,78.24937584
"965",4,"baclofen",0.231256325466167,71.78288845
"966",4,"famotidine",0.202642885529826,62.90116224
"967",4,"clopidogrel",0.187348687927668,58.1537821275
"968",4,"simvastatin",0.184062195509723,57.133641735
"969",4,"metoprolol",0.116438202407185,36.14288378
"970",4,"spironolactone",0.115999165080025,36.0066048375
"971",4,"methotrexate",0.104043925418567,32.295650625625
"972",4,"quetiapine",0.0984965002061829,30.57370765
"973",4,"diltiazem",0.0729690484980864,22.64988453
"974",4,"pantoprazole",0.0709807545231376,22.032710127
"975",4,"citalopram",0.0662329894105746,20.558984845
"976",4,"bupropion",0.062612755513782,19.4352497625
"977",4,"aripiprazole",0.0608751605891032,18.8958933475
"978",4,"apixaban",0.0551882603196157,17.13065675625
"979",4,"torsemide",0.0533355141154753,16.5555569235
"980",4,"cyclobenzaprine",0.049520645199482,15.3714063525
"981",4,"montelukast",0.0470340319615727,14.599551657
"982",4,"ziprasidone",0.0386653421911444,12.0018768775
"983",4,"ramipril",0.0265339538485329,8.2362454104
"984",4,"trazodone",0.0254187287615495,7.8900750825
"985",4,"amlodipine",0.0117622509052718,3.65104973
"986",4,"escitalopram",0.0102762050875633,3.189775164
"987",4,"glipizide",0.0102189442146364,3.17200116
"988",4,"norethindrone",0.00587883768411489,1.8248147325
"989",4,"amitriptyline",0.00419738798791253,1.302886021
"990",4,"carvedilol",0.00416719250879499,1.2935132235
"991",4,"cyproheptadine",0.00415585263257722,1.2899932805625
"992",4,"hyoscyamine",0.00365457927016082,1.134396023775
"993",4,"benazepril",0.00230077871741344,0.714170917
"994",4,"meloxicam",0.00228031588631268,0.707819172375
"995",4,"ropinirole",0.00145881161808482,0.4528209615
"996",4,"clonidine",0.000714419754296014,0.2217587494125
"997",4,"nifedipine",0.000537186542779732,0.166744851625
"998",4,"warfarin",0.000407655382823675,0.12653786145
"999",4,"oxybutynin",8.32089005779565e-05,0.025828375575
"1000",4,"adapalene",0,0
"1001",4,"alendronate",0,0
"1002",4,"alfuzosin",0,0
"1003",4,"alogliptin",0,0
"1004",4,"alprazolam",0,0
"1005",4,"amiodarone",0,0
"1006",4,"amoxicillin",0,0
"1007",4,"amphetamine",0,0
"1008",4,"ampicillin",0,0
"1009",4,"anastrozole",0,0
"1010",4,"aspirin",0,0
"1011",4,"atomoxetine",0,0
"1012",4,"azelastine",0,0
"1013",4,"azithromycin",0,0
"1014",4,"beclomethasone",0,0
"1015",4,"benzonatate",0,0
"1016",4,"benzoyl peroxide",0,0
"1017",4,"benztropine",0,0
"1018",4,"bepotastine",0,0
"1019",4,"betamethasone",0,0
"1020",4,"bimatoprost",0,0
"1021",4,"bisacodyl",0,0
"1022",4,"bismuth subsalicylate",0,0
"1023",4,"bisoprolol",0,0
"1024",4,"brimonidine",0,0
"1025",4,"bromfenac",0,0
"1026",4,"budesonide",0,0
"1027",4,"bumetanide",0,0
"1028",4,"buprenorphine",0,0
"1029",4,"buspirone",0,0
"1030",4,"cadexomer iodine",0,0
"1031",4,"calcipotriene",0,0
"1032",4,"canagliflozin",0,0
"1033",4,"carbamazepine",0,0
"1034",4,"cefdinir",0,0
"1035",4,"cefuroxime",0,0
"1036",4,"celecoxib",0,0
"1037",4,"cephalexin",0,0
"1038",4,"cetirizine",0,0
"1039",4,"chlorhexidine",0,0
"1040",4,"ciclesonide",0,0
"1041",4,"ciclopirox",0,0
"1042",4,"ciprofloxacin",0,0
"1043",4,"clarithromycin",0,0
"1044",4,"clavulanate",0,0
"1045",4,"clindamycin",0,0
"1046",4,"clobetasol",0,0
"1047",4,"clonazepam",0,0
"1048",4,"clotrimazole",0,0
"1049",4,"codeine",0,0
"1050",4,"colchicine",0,0
"1051",4,"cromolyn",0,0
"1052",4,"cyclosporine",0,0
"1053",4,"dabigatran",0,0
"1054",4,"dapagliflozin",0,0
"1055",4,"dapsone",0,0
"1056",4,"desloratadine",0,0
"1057",4,"desonide",0,0
"1058",4,"desvenlafaxine",0,0
"1059",4,"dexamethasone",0,0
"1060",4,"dexlansoprazole",0,0
"1061",4,"dexmethylphenidate",0,0
"1062",4,"dextroamphetamine",0,0
"1063",4,"dextromethorphan",0,0
"1064",4,"diazepam",0,0
"1065",4,"dicyclomine",0,0
"1066",4,"digoxin",0,0
"1067",4,"diphenhydramine",0,0
"1068",4,"divalproex sodium",0,0
"1069",4,"donepezil",0,0
"1070",4,"dorzolamide",0,0
"1071",4,"doxazosin",0,0
"1072",4,"doxepin",0,0
"1073",4,"doxycycline",0,0
"1074",4,"dulaglutide",0,0
"1075",4,"duloxetine",0,0
"1076",4,"empagliflozin",0,0
"1077",4,"enalapril",0,0
"1078",4,"epinastine",0,0
"1079",4,"ertugliflozin",0,0
"1080",4,"erythromycin",0,0
"1081",4,"esomeprazole",0,0
"1082",4,"eszopiclone",0,0
"1083",4,"ethinyl estradiol",0,0
"1084",4,"etodolac",0,0
"1085",4,"ezetimibe",0,0
"1086",4,"felodipine",0,0
"1087",4,"fexofenadine",0,0
"1088",4,"finasteride",0,0
"1089",4,"flecainide",0,0
"1090",4,"fluconazole",0,0
"1091",4,"flunisolide",0,0
"1092",4,"fluocinonide",0,0
"1093",4,"fluorouracil",0,0
"1094",4,"flurbiprofen",0,0
"1095",4,"fluticasone",0,0
"1096",4,"formoterol",0,0
"1097",4,"gemfibrozil",0,0
"1098",4,"gentamicin",0,0
"1099",4,"glimepiride",0,0
"1100",4,"glyburide",0,0
"1101",4,"guaifenesin",0,0
"1102",4,"guanfacine",0,0
"1103",4,"haloperidol",0,0
"1104",4,"hydrocodone",0,0
"1105",4,"hydrocortisone",0,0
"1106",4,"hydromorphone",0,0
"1107",4,"hydroxychloroquine",0,0
"1108",4,"hydroxyzine",0,0
"1109",4,"ibandronate",0,0
"1110",4,"ibuprofen",0,0
"1111",4,"imiquimod",0,0
"1112",4,"indomethacin",0,0
"1113",4,"ipratropium",0,0
"1114",4,"irbesartan",0,0
"1115",4,"isosorbide dinitrate",0,0
"1116",4,"isosorbide mononitrate",0,0
"1117",4,"isotretinoin",0,0
"1118",4,"ivermectin",0,0
"1119",4,"ketoconazole",0,0
"1120",4,"ketoprofen",0,0
"1121",4,"ketorolac",0,0
"1122",4,"ketotifen",0,0
"1123",4,"labetalol",0,0
"1124",4,"lactulose",0,0
"1125",4,"lamotrigine",0,0
"1126",4,"lansoprazole",0,0
"1127",4,"latanoprost",0,0
"1128",4,"leflunomide",0,0
"1129",4,"letrozole",0,0
"1130",4,"levalbuterol",0,0
"1131",4,"levetiracetam",0,0
"1132",4,"levocetirizine",0,0
"1133",4,"levofloxacin",0,0
"1134",4,"levonorgestrel",0,0
"1135",4,"lidocaine",0,0
"1136",4,"linaclotide",0,0
"1137",4,"linagliptin",0,0
"1138",4,"liraglutide",0,0
"1139",4,"lisdexamfetamine",0,0
"1140",4,"loperamide",0,0
"1141",4,"loratadine",0,0
"1142",4,"lorazepam",0,0
"1143",4,"loteprednol",0,0
"1144",4,"lovastatin",0,0
"1145",4,"lurasidone",0,0
"1146",4,"meclizine",0,0
"1147",4,"medroxyprogesterone",0,0
"1148",4,"memantine",0,0
"1149",4,"mesalamine",0,0
"1150",4,"metaxalone",0,0
"1151",4,"methimazole",0,0
"1152",4,"methocarbamol",0,0
"1153",4,"methylphenidate",0,0
"1154",4,"methylprednisolone",0,0
"1155",4,"metoclopramide",0,0
"1156",4,"metronidazole",0,0
"1157",4,"minocycline",0,0
"1158",4,"mirabegron",0,0
"1159",4,"mirtazapine",0,0
"1160",4,"modafinil",0,0
"1161",4,"mometasone",0,0
"1162",4,"morphine",0,0
"1163",4,"moxifloxacin",0,0
"1164",4,"mupirocin",0,0
"1165",4,"mycophenolate mofetil",0,0
"1166",4,"nabumetone",0,0
"1167",4,"nadolol",0,0
"1168",4,"naltrexone",0,0
"1169",4,"naproxen",0,0
"1170",4,"nebivolol",0,0
"1171",4,"nitrofurantoin",0,0
"1172",4,"nitroglycerin",0,0
"1173",4,"ofloxacin",0,0
"1174",4,"olanzapine",0,0
"1175",4,"olmesartan",0,0
"1176",4,"olopatadine",0,0
"1177",4,"ondansetron",0,0
"1178",4,"oseltamivir",0,0
"1179",4,"oxcarbazepine",0,0
"1180",4,"oxycodone",0,0
"1181",4,"oxymetazoline",0,0
"1182",4,"paroxetine",0,0
"1183",4,"penicillin v potassium",0,0
"1184",4,"permethrin",0,0
"1185",4,"phenazopyridine",0,0
"1186",4,"phentermine",0,0
"1187",4,"phenytoin",0,0
"1188",4,"pioglitazone",0,0
"1189",4,"piroxicam",0,0
"1190",4,"pitavastatin",0,0
"1191",4,"podofilox",0,0
"1192",4,"povidone iodine",0,0
"1193",4,"pramipexole",0,0
"1194",4,"pravastatin",0,0
"1195",4,"prazosin",0,0
"1196",4,"prednisolone",0,0
"1197",4,"prednisone",0,0
"1198",4,"primidone",0,0
"1199",4,"prochlorperazine",0,0
"1200",4,"promethazine",0,0
"1201",4,"propranolol",0,0
"1202",4,"pseudoephedrine",0,0
"1203",4,"quinapril",0,0
"1204",4,"raloxifene",0,0
"1205",4,"ranitidine",0,0
"1206",4,"risperidone",0,0
"1207",4,"rivaroxaban",0,0
"1208",4,"rizatriptan",0,0
"1209",4,"salmeterol",0,0
"1210",4,"semaglutide",0,0
"1211",4,"senna",0,0
"1212",4,"sertraline",0,0
"1213",4,"sildenafil",0,0
"1214",4,"silver sulfadiazine",0,0
"1215",4,"sitagliptin",0,0
"1216",4,"solifenacin",0,0
"1217",4,"sotalol",0,0
"1218",4,"spinosad",0,0
"1219",4,"sulfacetamide sodium",0,0
"1220",4,"sulfamethoxazole",0,0
"1221",4,"sulfasalazine",0,0
"1222",4,"sulindac",0,0
"1223",4,"sumatriptan",0,0
"1224",4,"tacrolimus",0,0
"1225",4,"tadalafil",0,0
"1226",4,"tamoxifen",0,0
"1227",4,"tamsulosin",0,0
"1228",4,"telmisartan",0,0
"1229",4,"temazepam",0,0
"1230",4,"terazosin",0,0
"1231",4,"terbinafine",0,0
"1232",4,"ticagrelor",0,0
"1233",4,"tiotropium",0,0
"1234",4,"tizanidine",0,0
"1235",4,"tobramycin",0,0
"1236",4,"tolterodine",0,0
"1237",4,"topiramate",0,0
"1238",4,"tramadol",0,0
"1239",4,"travoprost",0,0
"1240",4,"triamcinolone",0,0
"1241",4,"triamterene",0,0
"1242",4,"trimethoprim",0,0
"1243",4,"triprolidine",0,0
"1244",4,"umeclidinium",0,0
"1245",4,"valsartan",0,0
"1246",4,"varenicline",0,0
"1247",4,"venlafaxine",0,0
"1248",4,"verapamil",0,0
"1249",4,"vortioxetine",0,0
"1250",4,"witch hazel",0,0
"1251",4,"zolpidem",0,0
"1252",4,"zonisamide",0,0
"1253",5,"metformin",64.4778557911625,20014.184349
"1254",5,"ketoconazole",55.4072059960568,17198.61837
"1255",5,"mesalamine",18.1189898305112,5624.20691935
"1256",5,"gabapentin",17.5334545555147,5442.45442785
"1257",5,"ibuprofen",7.15198709496334,2220.005402225
"1258",5,"pregabalin",4.20352727896548,1304.7916815
"1259",5,"lisinopril",2.03040344559026,630.245351125
"1260",5,"allopurinol",1.86289423380498,578.24982175
"1261",5,"losartan",1.81279543768766,562.69895504
"1262",5,"hydroxyzine",1.38419628017036,429.66006215
"1263",5,"meclizine",1.00278382849448,311.2681115
"1264",5,"sitagliptin",0.818925035695416,254.19760678
"1265",5,"atorvastatin",0.80098557573356,248.62912665
"1266",5,"zonisamide",0.777533099001624,241.3493840625
"1267",5,"phenytoin",0.694949788340356,215.7151941
"1268",5,"hydrochlorothiazide",0.691716711688638,214.711634175
"1269",5,"ranitidine",0.664990690599992,206.415770325
"1270",5,"fluconazole",0.654174553162975,203.058398
"1271",5,"acetaminophen",0.426094287203129,132.261371125
"1272",5,"atenolol",0.403283678528627,125.18086695
"1273",5,"clopidogrel",0.374697375855337,116.307564255
"1274",5,"furosemide",0.334580780692259,103.85521265
"1275",5,"pravastatin",0.258102552141725,80.116064595
"1276",5,"omeprazole",0.252088812773031,78.24937584
"1277",5,"divalproex sodium",0.250222068417288,77.669930925
"1278",5,"baclofen",0.231256325466167,71.78288845
"1279",5,"sertraline",0.226810261948944,70.40281255
"1280",5,"nadolol",0.221631506037293,68.795306
"1281",5,"metoprolol",0.174657303610778,54.21432567
"1282",5,"pioglitazone",0.152627341303591,47.37613725
"1283",5,"citalopram",0.132465978821149,41.11796969
"1284",5,"spironolactone",0.115999165080025,36.0066048375
"1285",5,"quetiapine",0.0984965002061829,30.57370765
"1286",5,"fluoxetine",0.0755983701482584,23.4660364875
"1287",5,"buspirone",0.0755974004039896,23.465735475
"1288",5,"diltiazem",0.0729690484980864,22.64988453
"1289",5,"pantoprazole",0.0709807545231376,22.032710127
"1290",5,"montelukast",0.070551047942359,21.8993274855
"1291",5,"simvastatin",0.0613540651699076,19.044547245
"1292",5,"aripiprazole",0.0608751605891032,18.8958933475
"1293",5,"apixaban",0.0551882603196157,17.13065675625
"1294",5,"amlodipine",0.0470490036210874,14.60419892
"1295",5,"trazodone",0.0254187287615495,7.8900750825
"1296",5,"isosorbide mononitrate",0.0226550552586307,7.0322197725
"1297",5,"bupropion",0.020870918504594,6.4784165875
"1298",5,"escitalopram",0.0205524101751266,6.379550328
"1299",5,"glipizide",0.0204378884292728,6.34400232
"1300",5,"carvedilol",0.00833438501758998,2.587026447
"1301",5,"amitriptyline",0.00419738798791253,1.302886021
"1302",5,"ropinirole",0.00145881161808482,0.4528209615
"1303",5,"tamsulosin",0.00121381334437539,0.3767725173475
"1304",5,"fluticasone",0.00077384953387561,0.240205990713125
"1305",5,"nifedipine",0.000537186542779732,0.166744851625
"1306",5,"lorazepam",8.2959005103027e-05,0.02575080702
"1307",5,"acyclovir",0,0
"1308",5,"adapalene",0,0
"1309",5,"albuterol",0,0
"1310",5,"alendronate",0,0
"1311",5,"alfuzosin",0,0
"1312",5,"alogliptin",0,0
"1313",5,"alprazolam",0,0
"1314",5,"amiodarone",0,0
"1315",5,"amoxicillin",0,0
"1316",5,"amphetamine",0,0
"1317",5,"ampicillin",0,0
"1318",5,"anastrozole",0,0
"1319",5,"aspirin",0,0
"1320",5,"atomoxetine",0,0
"1321",5,"azelastine",0,0
"1322",5,"azithromycin",0,0
"1323",5,"beclomethasone",0,0
"1324",5,"benazepril",0,0
"1325",5,"benzonatate",0,0
"1326",5,"benzoyl peroxide",0,0
"1327",5,"benztropine",0,0
"1328",5,"bepotastine",0,0
"1329",5,"betamethasone",0,0
"1330",5,"bimatoprost",0,0
"1331",5,"bisacodyl",0,0
"1332",5,"bismuth subsalicylate",0,0
"1333",5,"bisoprolol",0,0
"1334",5,"brimonidine",0,0
"1335",5,"bromfenac",0,0
"1336",5,"budesonide",0,0
"1337",5,"bumetanide",0,0
"1338",5,"buprenorphine",0,0
"1339",5,"cadexomer iodine",0,0
"1340",5,"calcipotriene",0,0
"1341",5,"canagliflozin",0,0
"1342",5,"carbamazepine",0,0
"1343",5,"cefdinir",0,0
"1344",5,"cefuroxime",0,0
"1345",5,"celecoxib",0,0
"1346",5,"cephalexin",0,0
"1347",5,"cetirizine",0,0
"1348",5,"chlorhexidine",0,0
"1349",5,"chlorthalidone",0,0
"1350",5,"ciclesonide",0,0
"1351",5,"ciclopirox",0,0
"1352",5,"ciprofloxacin",0,0
"1353",5,"clarithromycin",0,0
"1354",5,"clavulanate",0,0
"1355",5,"clindamycin",0,0
"1356",5,"clobetasol",0,0
"1357",5,"clonazepam",0,0
"1358",5,"clonidine",0,0
"1359",5,"clotrimazole",0,0
"1360",5,"codeine",0,0
"1361",5,"colchicine",0,0
"1362",5,"cromolyn",0,0
"1363",5,"cyclobenzaprine",0,0
"1364",5,"cyclosporine",0,0
"1365",5,"cyproheptadine",0,0
"1366",5,"dabigatran",0,0
"1367",5,"dapagliflozin",0,0
"1368",5,"dapsone",0,0
"1369",5,"desloratadine",0,0
"1370",5,"desonide",0,0
"1371",5,"desvenlafaxine",0,0
"1372",5,"dexamethasone",0,0
"1373",5,"dexlansoprazole",0,0
"1374",5,"dexmethylphenidate",0,0
"1375",5,"dextroamphetamine",0,0
"1376",5,"dextromethorphan",0,0
"1377",5,"diazepam",0,0
"1378",5,"diclofenac",0,0
"1379",5,"dicyclomine",0,0
"1380",5,"digoxin",0,0
"1381",5,"diphenhydramine",0,0
"1382",5,"docusate",0,0
"1383",5,"donepezil",0,0
"1384",5,"dorzolamide",0,0
"1385",5,"doxazosin",0,0
"1386",5,"doxepin",0,0
"1387",5,"doxycycline",0,0
"1388",5,"dulaglutide",0,0
"1389",5,"duloxetine",0,0
"1390",5,"empagliflozin",0,0
"1391",5,"enalapril",0,0
"1392",5,"epinastine",0,0
"1393",5,"ertugliflozin",0,0
"1394",5,"erythromycin",0,0
"1395",5,"esomeprazole",0,0
"1396",5,"eszopiclone",0,0
"1397",5,"ethinyl estradiol",0,0
"1398",5,"etodolac",0,0
"1399",5,"ezetimibe",0,0
"1400",5,"famotidine",0,0
"1401",5,"felodipine",0,0
"1402",5,"fenofibrate",0,0
"1403",5,"fexofenadine",0,0
"1404",5,"finasteride",0,0
"1405",5,"flecainide",0,0
"1406",5,"flunisolide",0,0
"1407",5,"fluocinonide",0,0
"1408",5,"fluorouracil",0,0
"1409",5,"flurbiprofen",0,0
"1410",5,"formoterol",0,0
"1411",5,"gemfibrozil",0,0
"1412",5,"gentamicin",0,0
"1413",5,"glimepiride",0,0
"1414",5,"glyburide",0,0
"1415",5,"guaifenesin",0,0
"1416",5,"guanfacine",0,0
"1417",5,"haloperidol",0,0
"1418",5,"hydralazine",0,0
